player_id,full_name,first_name,last_name,position,rating,GP,PTS,REB,AST,STL,BLK,FG_PCT,FT_PCT,FG3_PCT,POS
1629673,Jordan Poole,Jordan,Poole,jordan_poole,63.52,76.0,1474.0,213.33333333333334,338.3333333333333,78.33333333333333,24.333333333333332,0.425,0.8766666666666666,0.3466666666666667,jordan_poole
1641854,Craig Porter Jr.,Craig,Porter Jr.,craig_porter,34.47,51.0,236.5,88.0,94.5,19.0,15.0,0.5115000000000001,0.7255,0.39549999999999996,craig_porter
1629645,Kevin Porter Jr.,Kevin,Porter Jr.,kevin_porter_jr,48.59,50.0,514.0,185.33333333333334,170.66666666666666,54.0,8.666666666666666,0.45533333333333337,0.7616666666666667,0.3213333333333333,kevin_porter_jr
1629008,Michael Porter Jr.,Michael,Porter Jr.,michael_porter_jr,61.8,73.33333333333333,1278.0,482.0,117.33333333333333,43.0,40.0,0.4916666666666667,0.8013333333333333,0.40199999999999997,michael_porter_jr
1626171,Bobby Portis,Bobby,Portis,bobby_portis,58.35,67.0,932.3333333333334,563.3333333333334,104.33333333333333,44.0,25.333333333333332,0.49,0.798,0.38066666666666665,bobby_portis
204001,Kristaps Porziņģis,Kristaps,Porziņģis,kristaps_porzingis,75.08,54.666666666666664,1156.0,413.0,125.33333333333333,43.666666666666664,91.33333333333333,0.49899999999999994,0.8393333333333333,0.39066666666666666,kristaps_porzingis
1642366,Quinten Post,Quinten,Post,quinten_post,41.13,42.0,340.0,148.0,56.0,16.0,18.0,0.449,0.778,0.408,quinten_post
1630695,Micah Potter,Micah,Potter,micah_potter,0.0,20.333333333333332,79.66666666666667,74.33333333333333,13.666666666666666,6.333333333333333,6.666666666666667,0.5213333333333333,0.5333333333333333,0.4386666666666666,micah_potter
203939,Dwight Powell,Dwight,Powell,dwight_powell,36.51,64.66666666666667,276.0,215.33333333333334,69.33333333333333,30.666666666666668,22.333333333333332,0.6999999999999998,0.6753333333333332,0.24433333333333337,dwight_powell
1626181,Norman Powell,Norman,Powell,norman_powell,56.37,65.33333333333333,1127.0,186.66666666666666,105.33333333333333,55.333333333333336,16.333333333333332,0.48299999999999993,0.8156666666666667,0.4166666666666667,norman_powell
1627752,Taurean Prince,Taurean,Prince,taurean_prince,43.17,70.66666666666667,615.3333333333334,216.33333333333334,119.33333333333333,54.0,21.666666666666668,0.45533333333333337,0.7973333333333333,0.4053333333333333,taurean_prince
1630202,Payton Pritchard,Payton,Pritchard,payton_pritchard,46.32,70.0,733.6666666666666,220.0,208.0,41.0,7.0,0.4506666666666666,0.8053333333333333,0.38533333333333336,payton_pritchard
1641765,Olivier-Maxence Prosper,Olivier-Maxence,Prosper,olivier,0.0,46.0,161.0,102.5,31.0,16.5,5.0,0.3935,0.664,0.262,olivier
1642389,Zyon Pullin,Zyon,Pullin,zyon_pullin,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zyon_pullin
1630243,Trevelin Queen,Trevelin,Queen,trevelin_queen,29.16,17.333333333333332,71.0,30.333333333333332,20.666666666666668,13.333333333333334,6.666666666666667,0.33,0.8690000000000001,0.19833333333333333,trevelin_queen
1629674,Neemias Queta,Neemias,Queta,neemias_queta,33.04,31.666666666666668,158.66666666666666,123.0,22.0,10.333333333333334,21.666666666666668,0.6536666666666667,0.48933333333333334,0.0,neemias_queta
1630193,Immanuel Quickley,Immanuel,Quickley,immanuel_quickley,61.28,33.666666666666664,573.3333333333334,125.33333333333333,174.0,24.333333333333332,4.666666666666667,0.432,0.86,0.38933333333333336,immanuel_quickley
1631311,Lester Quinones,Lester,Quinones,lester_quinones,32.79,8.666666666666666,57.333333333333336,12.666666666666666,16.0,2.0,1.3333333333333333,0.42766666666666664,0.8929999999999999,0.204,lester_quinones
203944,Julius Randle,Julius,Randle,julius_randle,74.95,64.0,1442.0,559.0,289.3333333333333,40.333333333333336,16.333333333333332,0.472,0.7813333333333334,0.33266666666666667,julius_randle
1641871,Duop Reath,Duop,Reath,duop_reath,37.43,57.0,405.5,171.0,46.5,22.5,26.0,0.4415,0.8255,0.33999999999999997,duop_reath
1630559,Austin Reaves,Austin,Reaves,austin_reaves,62.47,73.0,1202.6666666666667,291.3333333333333,362.0,60.0,22.0,0.4916666666666667,0.8646666666666666,0.38066666666666665,austin_reaves
1629629,Cam Reddish,Cam,Reddish,cameron_reddish,33.4,33.666666666666664,177.66666666666666,65.33333333333333,30.0,31.666666666666668,10.666666666666666,0.414,0.751,0.3056666666666667,cameron_reddish
1630194,Paul Reed,Paul,Reed,paul_reed,40.45,65.33333333333333,357.0,291.0,60.0,50.666666666666664,53.333333333333336,0.5466666666666667,0.7416666666666667,0.27366666666666667,paul_reed
1642024,Alex Reese,Alex,Reese,alex_reese,35.98,10.0,50.666666666666664,31.333333333333332,2.6666666666666665,6.666666666666667,6.666666666666667,0.6509999999999999,0.5,0.244,alex_reese
1641810,Antonio Reeves,Antonio,Reeves,antonio_reeves,34.91,44.0,305.0,63.0,39.0,21.0,4.0,0.456,0.8,0.395,antonio_reeves
1629675,Naz Reid,Naz,Reid,naz_reid,54.66,76.33333333333333,1003.0,412.0,121.33333333333333,54.333333333333336,66.0,0.492,0.7296666666666667,0.3796666666666666,naz_reid
1631197,Jared Rhoden,Jared,Rhoden,jared_rhoden,36.14,9.333333333333334,78.66666666666667,28.0,10.666666666666666,6.666666666666667,1.3333333333333333,0.413,0.5866666666666667,0.21066666666666667,jared_rhoden
1630208,Nick Richards,Nick,Richards,nick_richards,46.76,38.0,352.6666666666667,310.6666666666667,32.666666666666664,9.333333333333334,36.666666666666664,0.5856666666666667,0.7479999999999999,0.0,nick_richards
1626196,Josh Richardson,Josh,Richardson,josh_richardson,44.98,31.0,312.6666666666667,84.0,84.66666666666667,24.0,8.666666666666666,0.38966666666666666,0.9423333333333334,0.32566666666666666,josh_richardson
1642258,Zaccharie Risacher,Zaccharie,Risacher,tmp_zaccharie_risacher,48.09,75.0,942.0,268.0,92.0,52.0,37.0,0.458,0.711,0.355,tmp_zaccharie_risacher
