player_id,full_name,first_name,last_name,position,rating,GP,PTS,REB,AST,STL,BLK,FG_PCT,FT_PCT,FG3_PCT,POS
1641879,Yuri Collins,Yuri,Collins,yuri_collins,0.0,2.0,2.0,3.0,4.0,2.0,0.0,0.333,0.0,0.0,yuri_collins
1628380,Zach Collins,Zach,Collins,zach_collins,0.0,42.666666666666664,271.3333333333333,192.0,74.0,19.333333333333332,19.333333333333332,0.5033333333333334,0.8850000000000001,0.302,zach_collins
201144,Mike Conley,Mike,Conley,mike_conley,20.55,71.33333333333333,749.6666666666666,194.0,406.0,80.0,15.0,0.4283333333333333,0.8816666666666667,0.4123333333333334,mike_conley
1626192,Pat Connaughton,Pat,Connaughton,pat_connaughton,0.0,59.333333333333336,370.0,210.33333333333334,102.66666666666667,28.666666666666668,13.666666666666666,0.43199999999999994,0.7306666666666667,0.33499999999999996,pat_connaughton
1641731,Bilal Coulibaly,Bilal,Coulibaly,bilal_coulibaly,16.44,61.0,629.5,275.0,154.5,67.5,44.5,0.428,0.724,0.3135,bilal_coulibaly
1641741,Ricky Council IV,Ricky,Council IV,ricky_council_iv,0.0,52.5,352.5,130.0,56.5,20.0,7.0,0.432,0.775,0.3165,ricky_council_iv
1628470,Torrey Craig,Torrey,Craig,torrey_craig,0.0,17.333333333333332,72.0,48.666666666666664,11.333333333333334,5.333333333333333,8.0,0.4223333333333333,0.6806666666666666,0.361,torrey_craig
1642384,Isaiah Crawford,Isaiah,Crawford,isaiah_crawford,0.0,15.0,13.0,8.0,1.0,1.0,2.0,0.455,0.5,0.2,isaiah_crawford
203109,Jae Crowder,Jae,Crowder,jae_crowder,0.0,25.666666666666668,153.0,83.33333333333333,33.0,17.666666666666668,5.0,0.40633333333333327,0.7959999999999999,0.3506666666666667,jae_crowder
1630595,Cade Cunningham,Cade,Cunningham,cade_cunningham,34.31,48.0,1158.0,255.66666666666666,391.3333333333333,45.666666666666664,27.333333333333332,0.4443333333333333,0.8506666666666666,0.33,cade_cunningham
203552,Seth Curry,Seth,Curry,seth_curry,0.0,40.0,247.33333333333334,65.66666666666667,39.333333333333336,18.0,5.333333333333333,0.437,0.8886666666666668,0.37633333333333335,seth_curry
201939,Stephen Curry,Stephen,Curry,stephen_curry,36.6,66.66666666666667,1774.0,327.0,384.0,62.0,26.0,0.46366666666666667,0.9236666666666666,0.4106666666666667,stephen_curry
1642359,Pacôme Dadiet,Pacôme,Dadiet,pacome_dadiet,0.0,18.0,30.0,18.0,5.0,3.0,2.0,0.323,0.667,0.316,pacome_dadiet
1630700,Dyson Daniels,Dyson,Daniels,dyson_daniels,16.54,65.33333333333333,551.3333333333334,291.0,210.33333333333334,119.0,30.333333333333332,0.4526666666666666,0.6283333333333333,0.3216666666666667,dyson_daniels
1642368,N'Faly Dante,N'Faly,Dante,nfaly_dante,0.0,4.0,24.0,21.0,2.0,1.0,5.0,0.769,0.8,0.0,nfaly_dante
203076,Anthony Davis,Anthony,Davis,anthony_davis,41.44,34.0,840.6666666666666,393.3333333333333,120.66666666666667,39.333333333333336,73.33333333333333,0.5016666666666667,0.7503333333333333,0.27099999999999996,anthony_davis
1631098,Johnny Davis,Johnny,Davis,johnny_davis,0.0,37.333333333333336,131.66666666666666,58.333333333333336,23.666666666666668,14.333333333333334,8.0,0.3996666666666666,0.5673333333333334,0.27799999999999997,johnny_davis
1629056,Terence Davis,Terence,Davis,terence_davis,0.0,31.666666666666668,247.33333333333334,78.0,36.0,22.666666666666668,7.666666666666667,0.282,0.5363333333333333,0.2316666666666667,terence_davis
1631120,JD Davison,JD,Davison,jd_davison,0.0,12.0,22.666666666666668,10.666666666666666,11.333333333333334,2.6666666666666665,1.3333333333333333,0.397,0.6546666666666666,0.31233333333333335,jd_davison
201942,DeMar DeRozan,DeMar,DeRozan,demar_derozan,33.55,76.66666666666667,1807.6666666666667,327.0,380.0,78.33333333333333,37.666666666666664,0.48699999999999993,0.8606666666666666,0.32833333333333337,demar_derozan
1642484,RayJ Dennis,RayJ,Dennis,rayj_dennis,0.0,11.0,30.0,12.0,14.0,7.0,2.0,0.333,1.0,0.286,rayj_dennis
1628978,Donte DiVincenzo,Donte,DiVincenzo,donte_divincenzo,19.61,71.66666666666667,886.6666666666666,283.3333333333333,231.0,92.33333333333333,21.0,0.43333333333333335,0.783,0.3983333333333334,donte_divincenzo
1631217,Moussa Diabaté,Moussa,Diabaté,moussa_diabate,0.0,34.666666666666664,163.66666666666666,170.66666666666666,21.333333333333332,19.333333333333332,16.333333333333332,0.5443333333333333,0.621,0.16666666666666666,moussa_diabate
1641711,Gradey Dick,Gradey,Dick,gradey_dick,15.98,57.0,643.5,162.5,83.0,41.0,6.0,0.4175,0.8605,0.3575,gradey_dick
