Player ID,Full Name,First Name,Last Name,Position,Games Played (Avg),Points Per Game (Avg),Rebounds Per Game (Avg),Assists Per Game (Avg),Steals Per Game (Avg),Blocks Per Game (Avg),Field Goal % (Avg),Free Throw % (Avg),Three Point % (Avg),Rating
1641879,Yuri Collins,Yuri,Collins,yuri_collins,2.0,1.0,1.5,2.0,1.0,0.0,0.333,0.0,0.0,0.0
1628380,Zach Collins,Zach,Collins,zach_collins,42.666666666666664,6.359375,4.5,1.734375,0.453125,0.453125,0.5033333333333334,0.8850000000000001,0.302,41.14
201144,Mike Conley,Mike,Conley,mike_conley,71.33333333333333,10.509345794392523,2.7196261682242993,5.691588785046729,1.1214953271028039,0.21028037383177572,0.4283333333333333,0.8816666666666667,0.4123333333333334,53.18
1626192,Pat Connaughton,Pat,Connaughton,pat_connaughton,59.333333333333336,6.235955056179775,3.544943820224719,1.7303370786516854,0.48314606741573035,0.23033707865168537,0.43199999999999994,0.7306666666666667,0.33499999999999996,37.07
1641731,Bilal Coulibaly,Bilal,Coulibaly,bilal_coulibaly,61.0,10.319672131147541,4.508196721311475,2.5327868852459017,1.1065573770491803,0.7295081967213115,0.428,0.724,0.3135,49.61
1641741,Ricky Council IV,Ricky,Council IV,ricky_council_iv,52.5,6.714285714285714,2.4761904761904763,1.0761904761904761,0.38095238095238093,0.13333333333333333,0.432,0.775,0.3165,34.47
1628470,Torrey Craig,Torrey,Craig,torrey_craig,17.333333333333332,4.153846153846154,2.807692307692308,0.653846153846154,0.3076923076923077,0.46153846153846156,0.4223333333333333,0.6806666666666666,0.361,31.21
1642384,Isaiah Crawford,Isaiah,Crawford,isaiah_crawford,15.0,0.8666666666666667,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.455,0.5,0.2,0.0
203109,Jae Crowder,Jae,Crowder,jae_crowder,25.666666666666668,5.961038961038961,3.2467532467532463,1.2857142857142856,0.6883116883116883,0.1948051948051948,0.40633333333333327,0.7959999999999999,0.3506666666666667,36.27
1630595,Cade Cunningham,Cade,Cunningham,cade_cunningham,48.0,24.125,5.326388888888888,8.152777777777777,0.9513888888888888,0.5694444444444444,0.4443333333333333,0.8506666666666666,0.33,80.9
203552,Seth Curry,Seth,Curry,seth_curry,40.0,6.183333333333334,1.6416666666666668,0.9833333333333334,0.45,0.13333333333333333,0.437,0.8886666666666668,0.37633333333333335,34.25
201939,Stephen Curry,Stephen,Curry,stephen_curry,66.66666666666667,26.61,4.904999999999999,5.76,0.9299999999999999,0.38999999999999996,0.46366666666666667,0.9236666666666666,0.4106666666666667,81.19
1642359,Pacôme Dadiet,Pacôme,Dadiet,pacome_dadiet,18.0,1.6666666666666667,1.0,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.323,0.667,0.316,0.0
1630700,Dyson Daniels,Dyson,Daniels,dyson_daniels,65.33333333333333,8.438775510204083,4.454081632653062,3.219387755102041,1.8214285714285716,0.4642857142857143,0.4526666666666666,0.6283333333333333,0.3216666666666667,49.54
1642368,N'Faly Dante,N'Faly,Dante,nfaly_dante,4.0,6.0,5.25,0.5,0.25,1.25,0.769,0.8,0.0,41.99
203076,Anthony Davis,Anthony,Davis,anthony_davis,34.0,24.72549019607843,11.568627450980392,3.5490196078431375,1.1568627450980393,2.156862745098039,0.5016666666666667,0.7503333333333333,0.27099999999999996,89.09
1631098,Johnny Davis,Johnny,Davis,johnny_davis,37.333333333333336,3.526785714285714,1.5625,0.6339285714285714,0.3839285714285714,0.21428571428571427,0.3996666666666666,0.5673333333333334,0.27799999999999997,0.0
1629056,Terence Davis,Terence,Davis,terence_davis,31.666666666666668,7.810526315789474,2.463157894736842,1.1368421052631579,0.7157894736842105,0.24210526315789474,0.282,0.5363333333333333,0.2316666666666667,32.37
1631120,JD Davison,JD,Davison,jd_davison,12.0,1.888888888888889,0.8888888888888888,0.9444444444444445,0.2222222222222222,0.1111111111111111,0.397,0.6546666666666666,0.31233333333333335,0.0
201942,DeMar DeRozan,DeMar,DeRozan,demar_derozan,76.66666666666667,23.578260869565216,4.265217391304348,4.956521739130435,1.0217391304347825,0.4913043478260869,0.48699999999999993,0.8606666666666666,0.32833333333333337,74.04
1642484,RayJ Dennis,RayJ,Dennis,rayj_dennis,11.0,2.727272727272727,1.0909090909090908,1.2727272727272727,0.6363636363636364,0.18181818181818182,0.333,1.0,0.286,0.0
1628978,Donte DiVincenzo,Donte,DiVincenzo,donte_divincenzo,71.66666666666667,12.372093023255813,3.9534883720930227,3.223255813953488,1.2883720930232556,0.29302325581395344,0.43333333333333335,0.783,0.3983333333333334,53.75
1631217,Moussa Diabaté,Moussa,Diabaté,moussa_diabate,34.666666666666664,4.721153846153846,4.923076923076923,0.6153846153846154,0.5576923076923077,0.47115384615384615,0.5443333333333333,0.621,0.16666666666666666,35.1
1641711,Gradey Dick,Gradey,Dick,gradey_dick,57.0,11.289473684210526,2.8508771929824563,1.456140350877193,0.7192982456140351,0.10526315789473684,0.4175,0.8605,0.3575,44.43
1631172,Ousmane Dieng,Ousmane,Dieng,ousmane_dieng,36.333333333333336,4.293577981651376,2.1743119266055047,1.0458715596330275,0.35779816513761464,0.17431192660550457,0.4246666666666667,0.7383333333333333,0.29633333333333334,29.81
1642265,Rob Dillingham,Rob,Dillingham,rob_dillingham,49.0,4.469387755102041,1.0204081632653061,2.0,0.40816326530612246,0.02040816326530612,0.441,0.533,0.338,29.28
203915,Spencer Dinwiddie,Spencer,Dinwiddie,spencer_dinwiddie,61.0,10.153005464480875,2.519125683060109,4.224043715846995,0.7322404371584699,0.28415300546448086,0.40166666666666667,0.8290000000000001,0.35333333333333333,47.08
1629029,Luka Dončić,Luka,Dončić,luka_don,33.333333333333336,28.159999999999997,8.18,7.66,1.78,0.42,0.4506666666666667,0.7799999999999999,0.367,92.79
1629652,Luguentz Dort,Luguentz,Dort,luguentz_dort,74.66666666666667,11.571428571428571,4.111607142857142,1.7053571428571428,1.0089285714285714,0.48660714285714285,0.4203333333333334,0.7716666666666666,0.3786666666666667,49.33
1630245,Ayo Dosunmu,Ayo,Dosunmu,ayo_dosunmu,67.33333333333333,10.777227722772277,2.955445544554456,3.2475247524752477,0.8564356435643564,0.39603960396039606,0.49533333333333335,0.8000000000000002,0.34766666666666673,49.35
