player_id,full_name,first_name,last_name,position,GP,PTS,REB,AST,STL,BLK,FG_PCT,FT_PCT,FG3_PCT,POS
1628963,Marvin Bagley III,Marvin,Bagley III,marvin_bagley_iii,20.666666666666668,90.66666666666667,56.0,7.333333333333333,6.0,5.333333333333333,0.5133333333333333,0.6586666666666666,0.15633333333333332,marvin_bagley_iii
1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,patrick_baldwin_jr,16.0,35.333333333333336,16.666666666666668,2.0,2.0,1.3333333333333333,0.686,0.3333333333333333,0.6963333333333334,patrick_baldwin_jr
1630163,LaMelo Ball,LaMelo,Ball,lamelo_ball,35.0,849.3333333333334,192.0,275.3333333333333,46.666666666666664,9.333333333333334,0.4163333333333334,0.848,0.35666666666666663,lamelo_ball
1628366,Lonzo Ball,Lonzo,Ball,lonzo_ball,41.666666666666664,508.0,190.33333333333334,203.0,64.33333333333333,26.333333333333332,0.40099999999999997,0.782,0.38166666666666665,lonzo_ball
1628964,Mo Bamba,Mo,Bamba,mohamed_bamba,21.333333333333332,92.0,96.66666666666667,12.0,6.0,20.666666666666668,0.458,0.7946666666666667,0.19266666666666668,mohamed_bamba
1631094,Paolo Banchero,Paolo,Banchero,paolo_banchero,66.0,1477.3333333333333,465.3333333333333,306.3333333333333,55.666666666666664,38.0,0.4446666666666667,0.73,0.319,paolo_banchero
1630217,Desmond Bane,Desmond,Bane,desmond_bane,56.333333333333336,1190.3333333333333,298.0,284.3333333333333,59.666666666666664,24.0,0.4756666666666667,0.8823333333333334,0.39366666666666666,desmond_bane
1630625,Dalano Banton,Dalano,Banton,dalano_banton,40.333333333333336,372.0,104.33333333333333,95.66666666666667,25.333333333333332,18.0,0.39066666666666666,0.7693333333333333,0.25333333333333335,dalano_banton
1631230,Dominick Barlow,Dominick,Barlow,dominick_barlow,32.0,134.0,100.0,26.333333333333332,10.333333333333334,16.333333333333332,0.5206666666666667,0.682,0.19733333333333336,dominick_barlow
203084,Harrison Barnes,Harrison,Barnes,harrison_barnes,82.0,1080.3333333333333,308.3333333333333,121.0,50.0,12.0,0.48500000000000004,0.819,0.39799999999999996,harrison_barnes
1630567,Scottie Barnes,Scottie,Barnes,scottie_barnes,67.33333333333333,1207.3333333333333,502.6666666666667,370.6666666666667,83.66666666666667,70.66666666666667,0.459,0.7693333333333333,0.2976666666666667,scottie_barnes
1629628,RJ Barrett,RJ,Barrett,rj_barrett,38.666666666666664,797.6666666666666,227.0,169.0,25.666666666666668,13.0,0.48133333333333334,0.6966666666666667,0.35766666666666663,rj_barrett
1629646,Charles Bassey,Charles,Bassey,charles_bassey,30.0,139.66666666666666,140.33333333333334,28.666666666666668,12.666666666666666,26.666666666666668,0.65,0.6880000000000001,0.125,charles_bassey
1641734,Emoni Bates,Emoni,Bates,emoni_bates,12.5,39.0,10.5,9.0,1.0,1.5,0.324,0.125,0.33499999999999996,emoni_bates
1642419,Jamison Battle,Jamison,Battle,jamison_battle,59.0,419.0,158.0,53.0,17.0,10.0,0.429,0.889,0.405,jamison_battle
201587,Nicolas Batum,Nicolas,Batum,nicolas_batum,65.0,315.0,235.66666666666666,111.66666666666667,48.333333333333336,36.0,0.4486666666666667,0.746,0.40900000000000003,nicolas_batum
1641878,Damion Baugh,Damion,Baugh,damion_baugh,15.0,109.0,50.0,56.0,15.0,2.0,0.323,0.867,0.214,damion_baugh
203078,Bradley Beal,Bradley,Beal,bradley_beal,52.0,1008.6666666666666,201.66666666666666,243.66666666666666,51.666666666666664,29.333333333333332,0.5053333333333333,0.8193333333333334,0.39366666666666666,bradley_beal
1627736,Malik Beasley,Malik,Beasley,malik_beasley,72.0,987.0,233.66666666666666,113.33333333333333,58.666666666666664,7.333333333333333,0.42300000000000004,0.7446666666666667,0.39599999999999996,malik_beasley
1630699,MarJon Beauchamp,MarJon,Beauchamp,marjon_beauchamp,11.666666666666666,26.333333333333332,14.666666666666666,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.4696666666666667,0.75,0.39999999999999997,marjon_beauchamp
1641736,Reece Beekman,Reece,Beekman,reece_beekman,24.0,62.0,26.0,42.0,22.0,1.3333333333333333,0.5493333333333333,0.508,0.11666666666666665,reece_beekman
1630180,Saddiq Bey,Saddiq,Bey,saddiq_bey,46.666666666666664,641.6666666666666,257.6666666666667,70.0,40.333333333333336,8.0,0.43,0.8533333333333334,0.35366666666666663,saddiq_bey
1629048,Goga Bitadze,Goga,Bitadze,goga_bitadze,51.0,294.0,266.0,78.0,30.0,60.0,0.5776666666666667,0.584,0.17866666666666667,goga_bitadze
202687,Bismack Biyombo,Bismack,Biyombo,bismack_biyombo,22.666666666666668,106.0,122.33333333333333,28.0,9.0,20.0,0.578,0.45933333333333337,0.0,bismack_biyombo
1641710,Anthony Black,Anthony,Black,anthony_black,73.5,526.0,184.5,165.5,60.5,34.5,0.4445,0.687,0.356,anthony_black
203992,Bogdan Bogdanović,Bogdan,Bogdanović,bogdan_bogdanovic,36.0,388.6666666666667,106.0,97.33333333333333,27.333333333333332,7.333333333333333,0.424,0.8786666666666667,0.36366666666666664,bogdan_bogdanovic
1629626,Bol Bol,Bol,Bol,bol_bol,49.666666666666664,367.0,215.33333333333334,36.0,16.333333333333332,45.0,0.5623333333333334,0.7723333333333334,0.34400000000000003,bol_bol
1641737,Adem Bona,Adem,Bona,adem_bona,58.0,337.0,245.0,27.0,26.0,69.0,0.703,0.67,0.0,adem_bona
1626164,Devin Booker,Devin,Booker,devin_booker,65.33333333333333,1745.0,284.3333333333333,431.3333333333333,59.666666666666664,20.666666666666668,0.48233333333333334,0.8783333333333333,0.349,devin_booker
1630527,Brandon Boston,Brandon,Boston,brandon_boston_jr,32.0,252.66666666666666,72.0,41.666666666666664,24.333333333333332,5.666666666666667,0.41933333333333334,0.7493333333333333,0.3443333333333333,brandon_boston_jr
1628449,Chris Boucher,Chris,Boucher,chris_boucher,58.666666666666664,512.0,284.0,28.333333333333332,28.333333333333332,37.666666666666664,0.49733333333333335,0.7719999999999999,0.3403333333333334,chris_boucher
1631123,Jamaree Bouyea,Jamaree,Bouyea,jamaree_bouyea,4.666666666666667,12.666666666666666,8.0,7.0,1.6666666666666667,0.6666666666666666,0.484,0.22233333333333336,0.39999999999999997,jamaree_bouyea
1628396,Tony Bradley,Tony,Bradley,tony_bradley,27.0,81.0,79.66666666666667,11.333333333333334,4.333333333333333,14.333333333333334,0.5763333333333334,0.6626666666666666,0.311,tony_bradley
1631103,Malaki Branham,Malaki,Branham,malaki_branham,62.666666666666664,532.6666666666666,126.66666666666667,107.0,23.666666666666668,5.666666666666667,0.44333333333333336,0.8399999999999999,0.35133333333333333,malaki_branham
1631128,Christian Braun,Christian,Braun,christian_braun,79.0,726.0,299.0,132.0,56.0,29.666666666666668,0.5116666666666667,0.7153333333333333,0.37833333333333335,christian_braun
1641779,Jalen Bridges,Jalen,Bridges,jalen_bridges,8.0,9.0,4.0,0.0,0.0,0.0,0.286,0.75,0.286,jalen_bridges
1628969,Mikal Bridges,Mikal,Bridges,mikal_bridges,73.33333333333333,1338.3333333333333,291.3333333333333,268.6666666666667,73.66666666666667,39.333333333333336,0.4663333333333333,0.8416666666666667,0.371,mikal_bridges
1628970,Miles Bridges,Miles,Bridges,miles_bridges,71.0,1454.0,515.0,259.6666666666667,61.0,48.333333333333336,0.4613333333333333,0.8323333333333333,0.33099999999999996,miles_bridges
1629052,Oshae Brissett,Oshae,Brissett,oshae_brissett,42.0,217.0,133.33333333333334,30.666666666666668,18.666666666666668,8.0,0.43900000000000006,0.63,0.3053333333333334,oshae_brissett
1627763,Malcolm Brogdon,Malcolm,Brogdon,malcolm_brogdon,43.333333333333336,639.3333333333334,173.0,186.66666666666666,28.333333333333332,10.333333333333334,0.4523333333333333,0.8563333333333333,0.38066666666666665,malcolm_brogdon
1628415,Dillon Brooks,Dillon,Brooks,dillon_brooks,73.33333333333333,1005.0,255.0,145.33333333333334,63.0,14.0,0.4176666666666667,0.8136666666666666,0.3606666666666667,dillon_brooks
1631232,Keion Brooks Jr.,Keion,Brooks Jr.,keion_brooks_jr,14.0,142.0,58.0,13.0,10.0,10.0,0.486,0.733,0.326,keion_brooks_jr
1628971,Bruce Brown,Bruce,Brown,bruce_brown,27.333333333333332,226.66666666666666,109.33333333333333,56.0,22.666666666666668,6.666666666666667,0.422,0.8206666666666665,0.3316666666666666,bruce_brown
1627759,Jaylen Brown,Jaylen,Brown,jaylen_brown,66.66666666666667,1597.3333333333333,404.6666666666667,255.66666666666666,77.0,27.333333333333332,0.4843333333333333,0.7440000000000001,0.3376666666666666,jaylen_brown
1641738,Kobe Brown,Kobe,Brown,kobe_brown,42.0,83.0,63.5,24.5,9.5,5.0,0.4345,0.607,0.2615,kobe_brown
1629650,Moses Brown,Moses,Brown,moses_brown,8.666666666666666,50.666666666666664,29.333333333333332,1.3333333333333333,4.0,2.6666666666666665,0.6893333333333334,0.7199999999999999,0.0,moses_brown
1628973,Jalen Brunson,Jalen,Brunson,jalen_brunson,70.0,1845.0,235.33333333333334,471.6666666666667,63.666666666666664,12.0,0.48566666666666664,0.8323333333333333,0.39999999999999997,jalen_brunson
1628418,Thomas Bryant,Thomas,Bryant,thomas_bryant,44.0,286.0,167.33333333333334,35.333333333333336,18.666666666666668,27.333333333333332,0.484,0.8963333333333333,0.33266666666666667,thomas_bryant
1641723,Kobe Bufkin,Kobe,Bufkin,kobe_bufkin,13.5,67.0,27.0,22.0,5.0,3.5,0.3765,0.611,0.218,kobe_bufkin
202692,Alec Burks,Alec,Burks,alec_burks,46.0,398.0,104.66666666666667,54.333333333333336,21.0,6.666666666666667,0.36666666666666664,0.7903333333333333,0.3673333333333333,alec_burks
1630215,Jared Butler,Jared,Butler,jared_butler,40.0,360.6666666666667,73.33333333333333,146.66666666666666,28.0,8.666666666666666,0.4523333333333333,0.824,0.35766666666666663,jared_butler
202710,Jimmy Butler III,Jimmy,Butler III,jimmy_butler,36.666666666666664,642.6666666666666,197.33333333333334,198.66666666666666,51.333333333333336,12.0,0.5066666666666667,0.8376666666666667,0.316,jimmy_butler
1641824,Matas Buzelis,Matas,Buzelis,matas_buzelis,80.0,688.0,278.0,79.0,29.0,75.0,0.454,0.815,0.361,matas_buzelis
1631288,Jamal Cain,Jamal,Cain,jamal_cain,27.0,130.33333333333334,58.0,14.666666666666666,14.666666666666666,5.0,0.4736666666666667,0.7453333333333334,0.34333333333333327,jamal_cain
203484,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,kentavious_caldwell,76.33333333333333,753.6666666666666,186.66666666666666,167.33333333333334,103.0,37.0,0.45366666666666666,0.8603333333333333,0.39033333333333337,kentavious_caldwell
1641739,Toumani Camara,Toumani,Camara,toumani_camara,74.0,704.5,396.5,131.0,91.0,41.5,0.454,0.74,0.356,toumani_camara
203991,Clint Capela,Clint,Capela,clint_capela,64.33333333333333,701.0,654.0,70.33333333333333,40.666666666666664,79.33333333333333,0.5943333333333333,0.59,0.0,clint_capela
1642382,Branden Carlson,Branden,Carlson,branden_carlson,32.0,122.0,54.0,14.0,5.0,21.0,0.443,0.778,0.333,branden_carlson
1642267,Bub Carrington,Bub,Carrington,carlton_carrington,82.0,807.0,341.0,364.0,54.0,21.0,0.401,0.812,0.339,carlton_carrington
1642269,Devin Carter,Devin,Carter,tmp_devin_carter,36.0,138.0,76.0,41.0,21.0,4.0,0.37,0.591,0.295,tmp_devin_carter
1628975,Jevon Carter,Jevon,Carter,jevon_carter,63.0,387.0,100.33333333333333,110.33333333333333,38.666666666666664,16.0,0.39266666666666666,0.729,0.361,jevon_carter
1628976,Wendell Carter Jr.,Wendell,Carter Jr.,wendell_carter_jr,60.0,696.3333333333334,456.6666666666667,120.33333333333333,39.0,34.0,0.5033333333333334,0.723,0.3213333333333333,wendell_carter_jr
1630618,D.J. Carton,D.J.,Carton,dj_carton,4.0,7.0,4.0,3.0,1.5,0.0,0.259,0.9,0.125,dj_carton
1627936,Alex Caruso,Alex,Caruso,alex_caruso,64.0,490.3333333333333,209.33333333333334,192.33333333333334,101.66666666666667,48.666666666666664,0.4563333333333333,0.7973333333333334,0.375,alex_caruso
1642264,Stephon Castle,Stephon,Castle,stephen_castle,81.0,1190.0,297.0,332.0,74.0,22.0,0.428,0.724,0.285,stephen_castle
1630658,Colin Castleton,Colin,Castleton,colin_castleton,8.666666666666666,41.0,40.666666666666664,9.333333333333334,2.6666666666666665,3.3333333333333335,0.39999999999999997,0.766,0.08333333333333333,colin_castleton
1630577,Julian Champagnie,Julian,Champagnie,julian_champagnie,52.666666666666664,439.6666666666667,174.66666666666666,71.33333333333333,36.666666666666664,25.666666666666668,0.2743333333333333,0.573,0.24533333333333332,julian_champagnie
1630551,Justin Champagnie,Justin,Champagnie,justin_champagnie,26.666666666666668,213.0,136.0,26.666666666666668,25.0,16.0,0.6403333333333333,0.49500000000000005,0.22399999999999998,justin_champagnie
1642279,Ulrich Chomche,Ulrich,Chomche,ulrich_chomche,7.0,5.0,8.0,2.0,0.0,1.0,0.4,0.5,0.0,ulrich_chomche
1642353,Cam Christie,Cam,Christie,cam_christie,13.0,18.0,12.0,6.0,5.0,1.0,0.292,0.5,0.154,cam_christie
1631108,Max Christie,Max,Christie,max_christie,52.0,499.3333333333333,172.0,97.33333333333333,42.666666666666664,20.666666666666668,0.42733333333333334,0.856,0.36599999999999994,max_christie
1630528,Josh Christopher,Josh,Christopher,josh_christopher,50.666666666666664,329.0,88.66666666666667,77.0,34.333333333333336,10.333333333333334,0.4226666666666667,0.7173333333333334,0.238,josh_christopher
1631321,Sidy Cissoko,Sidy,Cissoko,sidy_cissoko,14.666666666666666,21.333333333333332,14.0,10.0,1.3333333333333333,0.6666666666666666,0.422,0.389,0.22,sidy_cissoko
1641740,Jaylen Clark,Jaylen,Clark,jaylen_clark,40.0,163.0,53.0,26.0,36.0,2.0,0.467,0.784,0.431,jaylen_clark
1629634,Brandon Clarke,Brandon,Clarke,brandon_clarke,42.0,386.6666666666667,222.66666666666666,49.0,30.333333333333332,26.333333333333332,0.6120000000000001,0.5223333333333333,0.131,brandon_clarke
