Player ID,Full Name,First Name,Last Name,Position,Games Played (Avg),Points Per Game (Avg),Rebounds Per Game (Avg),Assists Per Game (Avg),Steals Per Game (Avg),Blocks Per Game (Avg),Field Goal % (Avg),Free Throw % (Avg),Three Point % (Avg),Rating,Dollar Value
202681,Kyrie Irving,Kyrie,Irving,kyrie_irving,49.333333333333336,25.709459459459456,4.959459459459459,5.006756756756756,1.222972972972973,0.5675675675675675,0.4853333333333333,0.9013333333333334,0.3953333333333333,80.47,5
1628371,Jonathan Isaac,Jonathan,Isaac,jonathan_isaac,46.66666666666666,5.914285714285715,4.414285714285715,0.5428571428571428,0.842857142857143,1.1,0.4463333333333333,0.6526666666666667,0.3443333333333333,40.31,1
1631093,Jaden Ivey,Jaden,Ivey,jaden_ivey,60.333333333333336,16.116022099447513,3.734806629834254,4.430939226519336,0.8066298342541436,0.3812154696132596,0.435,0.743,0.3626666666666667,58.87,3
1631245,Quenton Jackson,Quenton,Jackson,quenton_jackson,13.333333333333334,5.499999999999999,1.4,1.7499999999999998,0.6499999999999999,0.15,0.309,0.8493333333333334,0.1526666666666666,29.23,1
1630543,Isaiah Jackson,Isaiah,Jackson,isaiah_jackson,42.66666666666666,6.8203125,4.28125,0.8281250000000001,0.5312500000000001,1.265625,0.6123333333333333,0.6223333333333333,0.0476666666666666,40.16,1
202704,Reggie Jackson,Reggie,Jackson,reggie_jackson,60.333333333333336,9.18232044198895,1.8839779005524864,3.2375690607734806,0.5911602209944751,0.1215469613259668,0.411,0.8313333333333334,0.3433333333333333,42.01,2
1641713,GG Jackson,GG,Jackson,gg_jackson,38.5,11.792207792207792,3.74025974025974,1.1428571428571428,0.5194805194805194,0.3766233766233766,0.4,0.7384999999999999,0.347,44.94,2
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,jaren_jackson_jr,67.66666666666667,21.182266009852214,5.9507389162561575,1.7832512315270936,1.167487684729064,2.009852216748768,0.4793333333333333,0.7923333333333332,0.35,73.44,4
1631218,Trayce Jackson-Davis,Trayce,Jackson-Davis,trayce_jackson,65.0,7.284615384615384,5.015384615384615,1.4307692307692308,0.4,0.8769230769230769,0.639,0.5695,0.0,40.46,1
2544,LeBron James,LeBron,James,lebron_james,65.33333333333333,26.13265306122449,7.760204081632653,7.852040816326531,1.0663265306122451,0.556122448979592,0.5176666666666666,0.7666666666666666,0.369,88.55,5
1631170,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,jaime_jaquez_jr,70.5,10.347517730496454,4.078014184397163,2.5602836879432624,0.9787234042553192,0.2411347517730496,0.475,0.7825,0.3165,48.08,2
1629610,DaQuan Jeffries,DaQuan,Jeffries,daquan_jeffries,22.33333333333333,4.940298507462686,2.119402985074627,0.8805970149253732,0.3880597014925373,0.3880597014925373,0.4193333333333333,0.2666666666666666,0.1783333333333333,26.65,1
1629660,Ty Jerome,Ty,Jerome,ty_jerome,39.0,10.17948717948718,2.1538461538461537,3.2051282051282053,0.8632478632478632,0.0683760683760683,0.5013333333333333,0.5996666666666667,0.276,43.94,2
1630198,Isaiah Joe,Isaiah,Joe,isaiah_joe,75.0,9.25777777777778,2.448888888888889,1.36,0.6311111111111112,0.1733333333333333,0.4463333333333333,0.8353333333333333,0.4123333333333333,41.76,2
1630553,Keon Johnson,Keon,Johnson,keon_johnson,41.333333333333336,8.54032258064516,2.806451612903225,1.911290322580645,0.8387096774193548,0.2983870967741935,0.3819999999999999,0.782,0.3533333333333333,41.0,1
1630552,Jalen Johnson,Jalen,Johnson,jalen_johnson,54.0,12.166666666666666,6.969135802469135,2.882716049382716,0.9938271604938272,0.7222222222222222,0.5006666666666667,0.7006666666666667,0.3183333333333333,57.22,3
1629640,Keldon Johnson,Keldon,Johnson,keldon_johnson,69.66666666666667,16.49760765550239,5.100478468899521,2.406698564593301,0.6985645933014353,0.2535885167464115,0.4626666666666666,0.7713333333333333,0.3309999999999999,57.32,3
1642358,AJ Johnson,AJ,Johnson,aj_johnson,19.33333333333333,7.586206896551724,2.03448275862069,2.6206896551724137,0.4137931034482759,0.1034482758620689,0.3956666666666666,0.7503333333333334,0.3713333333333333,37.68,1
1629661,Cameron Johnson,Cameron,Johnson,cameron_johnson,44.0,15.772727272727272,4.265151515151515,2.712121212121212,0.8863636363636364,0.3484848484848485,0.465,0.8333333333333334,0.412,58.2,3
203999,Nikola Jokić,Nikola,Jokić,nikola_jokic,72.66666666666667,26.81651376146789,12.316513761467888,9.642201834862384,1.477064220183486,0.7339449541284403,0.597,0.8130000000000001,0.3863333333333333,99.0,5
1630529,Herbert Jones,Herbert,Jones,herbert_jones,54.0,10.43827160493827,3.820987654320988,2.6296296296296298,1.5123456790123455,0.6975308641975309,0.4676666666666667,0.8186666666666667,0.353,52.26,3
1630539,Kai Jones,Kai,Jones,kai_jones,26.666666666666668,4.95,3.125,0.625,0.375,0.575,0.7853333333333333,0.723,0.1776666666666666,37.93,1
1630200,Tre Jones,Tre,Jones,tre_jones,30.666666666666668,7.173913043478261,2.5217391304347823,4.173913043478261,0.8043478260869565,0.217391304347826,0.5313333333333333,0.8203333333333335,0.4013333333333334,45.62,2
1626145,Tyus Jones,Tyus,Jones,tyus_jones,75.66666666666667,10.75770925110132,2.5330396475770924,5.863436123348017,0.9823788546255504,0.1409691629955947,0.4583333333333333,0.8316666666666667,0.3996666666666666,52.87,3
1641732,Colby Jones,Colby,Jones,colby_jones,26.0,4.0256410256410255,2.230769230769231,1.1282051282051282,0.6666666666666666,0.3333333333333333,0.4486666666666667,0.438,0.345,30.63,1
1627884,Derrick Jones Jr.,Derrick,Jones Jr.,derrick_jones_jr,72.33333333333333,8.096774193548388,3.069124423963134,0.7788018433179724,0.7419354838709677,0.5576036866359447,0.503,0.718,0.3456666666666667,41.16,2
201599,DeAndre Jordan,DeAndre,Jordan,deandre_jordan,43.66666666666666,4.198473282442748,4.908396946564886,0.8625954198473282,0.2595419847328244,0.5038167938931298,0.6796666666666668,0.457,0.3333333333333333,37.56,1
202709,Cory Joseph,Cory,Joseph,cory_joseph,46.0,4.833333333333334,1.5217391304347827,2.398550724637681,0.4637681159420289,0.1159420289855072,0.3963333333333333,0.7136666666666667,0.3543333333333333,32.27,1
1631107,Nikola Jović,Nikola,Jović,nikola_jovic,35.666666666666664,8.672897196261681,3.766355140186916,2.1588785046728973,0.6542056074766355,0.2710280373831775,0.438,0.8256666666666667,0.333,43.19,2
1630548,Johnny Juzang,Johnny,Juzang,johnny_juzang,34.0,7.862745098039215,2.5392156862745097,0.9705882352941176,0.4607843137254901,0.1274509803921568,0.41,0.6876666666666665,0.3433333333333333,35.79,1
1628379,Luke Kennard,Luke,Kennard,luke_kennard,46.333333333333336,9.201438848920862,2.726618705035971,2.79136690647482,0.6402877697841727,0.079136690647482,0.4633333333333333,0.9113333333333332,0.4433333333333333,45.36,2
1631117,Walker Kessler,Walker,Kessler,walker_kessler,65.33333333333333,9.377551020408164,9.224489795918368,1.153061224489796,0.4693877551020409,2.372448979591837,0.6789999999999999,0.5459999999999999,0.24,58.77,3
1630557,Corey Kispert,Corey,Kispert,corey_kispert,71.66666666666667,12.069767441860463,2.8511627906976744,1.6093023255813952,0.4604651162790697,0.1813953488372092,0.478,0.8099999999999999,0.3903333333333333,46.45,2
1628467,Maxi Kleber,Maxi,Kleber,maxi_kleber,38.0,4.508771929824562,3.2719298245614032,1.4298245614035088,0.3333333333333333,0.6754385964912281,0.4243333333333333,0.725,0.3203333333333333,34.33,1
